order_id,date,time,item_name,item_type,item_price,spice_level,quantity,transaction_amount,transaction_type,received_by,season,weather,is_weekend,is_holiday
ORD-20240701-9167,2024-07-01,21:09:47,Kadai Vegetables,Main Course - Vegetarian,220,Spicy,3,660,Cash,Amit,Monsoon,Heavy Rain,False,False
ORD-20240701-2106,2024-07-01,21:28:09,Dal Makhani,Main Course - Vegetarian,240,Medium,4,960,Cash,Meera,Monsoon,Heavy Rain,False,False
ORD-20240701-2601,2024-07-01,21:46:31,Butter Chicken,Main Course - Non-Vegetarian,320,Medium,1,320,UPI,Priya,Monsoon,Heavy Rain,False,False
ORD-20240701-7715,2024-07-01,22:04:53,Kadai Vegetables,Main Course - Vegetarian,220,Spicy,2,440,Card,Priya,Monsoon,Heavy Rain,False,False
ORD-20240701-7945,2024-07-01,22:23:15,Kadai Vegetables,Main Course - Vegetarian,220,Spicy,4,880,Cash,Priya,Monsoon,Heavy Rain,False,False
ORD-20240701-5010,2024-07-01,22:41:37,Chicken Chettinad,Main Course - Non-Vegetarian,340,Very Spicy,1,340,UPI,Suresh,Monsoon,Heavy Rain,False,False
ORD-20240701-5134,2024-07-01,23:00:00,Bhindi Masala,Main Course - Vegetarian,200,Medium,4,800,Cash,Amit,Monsoon,Heavy Rain,False,False
ORD-20240702-9858,2024-07-02,08:00:00,Chole Bhature,Breakfast,150,Spicy,2,300,Card,Amit,Monsoon,Cloudy,False,False
ORD-20240702-2806,2024-07-02,08:18:22,Chole Bhature,Breakfast,150,Spicy,1,150,Online,Meera,Monsoon,Cloudy,False,False
ORD-20240702-9460,2024-07-02,08:36:44,Masala Dosa,Breakfast,120,Medium,3,360,Cash,Suresh,Monsoon,Cloudy,False,False
ORD-20240702-9658,2024-07-02,08:55:06,Aloo Paratha,Breakfast,100,Medium,3,300,Cash,Raj,Monsoon,Cloudy,False,False
ORD-20240702-1789,2024-07-02,09:13:28,Idli Sambar,Breakfast,80,Medium,2,160,Card,Meera,Monsoon,Cloudy,False,False
ORD-20240702-8616,2024-07-02,09:31:50,Medu Vada,Breakfast,90,Medium,3,270,UPI,Rahul,Monsoon,Cloudy,False,False
ORD-20240702-7607,2024-07-02,09:50:12,Aloo Paratha,Breakfast,100,Medium,1,100,UPI,Amit,Monsoon,Cloudy,False,False
ORD-20240702-1421,2024-07-02,10:08:34,Chole Bhature,Breakfast,150,Spicy,3,450,Card,Rahul,Monsoon,Cloudy,False,False
ORD-20240702-7425,2024-07-02,10:26:56,Upma,Breakfast,70,Mild,1,70,UPI,Priya,Monsoon,Cloudy,False,False
ORD-20240702-1188,2024-07-02,10:45:18,Aloo Paratha,Breakfast,100,Medium,3,300,Cash,Sneha,Monsoon,Cloudy,False,False
ORD-20240702-1699,2024-07-02,11:03:40,Medu Vada,Breakfast,90,Medium,1,90,UPI,Priya,Monsoon,Cloudy,False,False
ORD-20240702-5671,2024-07-02,11:22:02,Aloo Paratha,Breakfast,100,Medium,4,400,Cash,Rahul,Monsoon,Cloudy,False,False
ORD-20240702-7333,2024-07-02,11:40:24,Upma,Breakfast,70,Mild,1,70,Card,Raj,Monsoon,Cloudy,False,False
ORD-20240702-9363,2024-07-02,11:58:46,Aloo Paratha,Breakfast,100,Medium,1,100,Card,Sneha,Monsoon,Cloudy,False,False
ORD-20240702-8957,2024-07-02,12:17:08,Mutton Rogan Josh,Main Course - Non-Vegetarian,380,Spicy,1,380,Card,Amit,Monsoon,Cloudy,False,False
ORD-20240702-2399,2024-07-02,12:35:30,Kadai Vegetables,Main Course - Vegetarian,220,Spicy,3,660,Cash,Amit,Monsoon,Cloudy,False,False
ORD-20240702-6467,2024-07-02,12:53:52,Veg Biryani,Main Course - Vegetarian,250,Spicy,1,250,Online,Suresh,Monsoon,Cloudy,False,False
ORD-20240702-3918,2024-07-02,13:12:14,Bhindi Masala,Main Course - Vegetarian,200,Medium,1,200,UPI,Priya,Monsoon,Cloudy,False,False
ORD-20240702-9992,2024-07-02,13:30:36,Tandoori Roti,Breads,40,None,1,40,Card,Raj,Monsoon,Cloudy,False,False
ORD-20240702-4419,2024-07-02,13:48:58,Butter Naan,Breads,60,None,2,120,Online,Rahul,Monsoon,Cloudy,False,False
ORD-20240702-8990,2024-07-02,14:07:20,Tandoori Roti,Breads,40,None,1,40,UPI,Priya,Monsoon,Cloudy,False,False
ORD-20240702-1077,2024-07-02,14:25:42,Butter Naan,Breads,60,None,3,180,UPI,Sneha,Monsoon,Cloudy,False,False
ORD-20240702-9835,2024-07-02,14:44:04,Chicken Biryani,Main Course - Non-Vegetarian,300,Spicy,3,900,UPI,Amit,Monsoon,Cloudy,False,False
ORD-20240702-1310,2024-07-02,15:02:26,Fish Curry,Main Course - Non-Vegetarian,340,Spicy,3,1020,UPI,Amit,Monsoon,Cloudy,False,False
ORD-20240702-3095,2024-07-02,15:20:48,Paneer Butter Masala,Main Course - Vegetarian,280,Medium,2,560,UPI,Rahul,Monsoon,Cloudy,False,False
ORD-20240702-4735,2024-07-02,15:39:11,Fish Curry,Main Course - Non-Vegetarian,340,Spicy,1,340,Card,Rahul,Monsoon,Cloudy,False,False
ORD-20240702-7697,2024-07-02,15:57:33,Kadai Vegetables,Main Course - Vegetarian,220,Spicy,2,440,UPI,Rahul,Monsoon,Cloudy,False,False
ORD-20240702-4397,2024-07-02,16:15:55,Samosa,Starters,50,Medium,3,150,Card,Rahul,Monsoon,Cloudy,False,False
ORD-20240702-6940,2024-07-02,16:34:17,Kheer,Desserts,110,None,3,330,Online,Rahul,Monsoon,Cloudy,False,False
ORD-20240702-7687,2024-07-02,16:52:39,Onion Bhaji,Starters,120,Medium,5,600,Card,Priya,Monsoon,Cloudy,False,False
ORD-20240702-1981,2024-07-02,17:11:01,Masala Chai,Beverages,40,Mild,1,40,Online,Rahul,Monsoon,Cloudy,False,False
ORD-20240702-9335,2024-07-02,17:29:23,Kheer,Desserts,110,None,1,110,Card,Meera,Monsoon,Cloudy,False,False
ORD-20240702-8300,2024-07-02,17:47:45,Chicken 65,Starters,290,Spicy,1,290,Online,Meera,Monsoon,Cloudy,False,False
ORD-20240702-2268,2024-07-02,18:06:07,Kheer,Desserts,110,None,1,110,Cash,Priya,Monsoon,Cloudy,False,False
ORD-20240702-8952,2024-07-02,18:24:29,Masala Chai,Beverages,40,Mild,2,80,UPI,Raj,Monsoon,Cloudy,False,False
ORD-20240702-4915,2024-07-02,18:42:51,Kheer,Desserts,110,None,1,110,Card,Amit,Monsoon,Cloudy,False,False
ORD-20240702-2926,2024-07-02,19:01:13,Mutton Rogan Josh,Main Course - Non-Vegetarian,380,Spicy,2,760,Online,Rahul,Monsoon,Cloudy,False,False
ORD-20240702-2875,2024-07-02,19:19:35,Kadai Vegetables,Main Course - Vegetarian,220,Spicy,1,220,Cash,Rahul,Monsoon,Cloudy,False,False
ORD-20240702-6181,2024-07-02,19:37:57,Butter Naan,Breads,60,None,1,60,Cash,Sneha,Monsoon,Cloudy,False,False
ORD-20240702-4239,2024-07-02,19:56:19,Butter Chicken,Main Course - Non-Vegetarian,320,Medium,1,320,Card,Suresh,Monsoon,Cloudy,False,False
ORD-20240702-9209,2024-07-02,20:14:41,Chicken Chettinad,Main Course - Non-Vegetarian,340,Very Spicy,3,1020,Cash,Amit,Monsoon,Cloudy,False,False
ORD-20240702-2863,2024-07-02,20:33:03,Fish Curry,Main Course - Non-Vegetarian,340,Spicy,3,1020,Cash,Amit,Monsoon,Cloudy,False,False
ORD-20240702-8817,2024-07-02,20:51:25,Mutton Rogan Josh,Main Course - Non-Vegetarian,380,Spicy,1,380,Cash,Raj,Monsoon,Cloudy,False,False
ORD-20240702-8069,2024-07-02,21:09:47,Kadai Vegetables,Main Course - Vegetarian,220,Spicy,4,880,Card,Priya,Monsoon,Cloudy,False,False
ORD-20240702-2882,2024-07-02,21:28:09,Paneer Butter Masala,Main Course - Vegetarian,280,Medium,2,560,Cash,Rahul,Monsoon,Cloudy,False,False
ORD-20240702-1758,2024-07-02,21:46:31,Bhindi Masala,Main Course - Vegetarian,200,Medium,2,400,Card,Sneha,Monsoon,Cloudy,False,False
ORD-20240702-5979,2024-07-02,22:04:53,Chicken Chettinad,Main Course - Non-Vegetarian,340,Very Spicy,1,340,UPI,Suresh,Monsoon,Cloudy,False,False
ORD-20240702-6956,2024-07-02,22:23:15,Paneer Butter Masala,Main Course - Vegetarian,280,Medium,3,840,Cash,Suresh,Monsoon,Cloudy,False,False
ORD-20240702-1927,2024-07-02,22:41:37,Butter Naan,Breads,60,None,2,120,Cash,Amit,Monsoon,Cloudy,False,False
ORD-20240702-3352,2024-07-02,23:00:00,Garlic Naan,Breads,80,Mild,1,80,UPI,Rahul,Monsoon,Cloudy,False,False
ORD-20240703-4635,2024-07-03,08:00:00,Aloo Paratha,Breakfast,100,Medium,5,500,UPI,Priya,Monsoon,Heavy Rain,False,False
ORD-20240703-8413,2024-07-03,08:18:22,Poha,Breakfast,60,Mild,2,120,Cash,Rahul,Monsoon,Heavy Rain,False,False
ORD-20240703-1763,2024-07-03,08:36:44,Upma,Breakfast,70,Mild,1,70,UPI,Priya,Monsoon,Heavy Rain,False,False
ORD-20240703-5350,2024-07-03,08:55:06,Aloo Paratha,Breakfast,100,Medium,1,100,Cash,Meera,Monsoon,Heavy Rain,False,False
ORD-20240703-1127,2024-07-03,09:13:28,Aloo Paratha,Breakfast,100,Medium,1,100,UPI,Suresh,Monsoon,Heavy Rain,False,False
ORD-20240703-9641,2024-07-03,09:31:50,Chole Bhature,Breakfast,150,Spicy,2,300,Card,Meera,Monsoon,Heavy Rain,False,False
ORD-20240703-3749,2024-07-03,09:50:12,Chole Bhature,Breakfast,150,Spicy,2,300,UPI,Sneha,Monsoon,Heavy Rain,False,False
ORD-20240703-3856,2024-07-03,10:08:34,Upma,Breakfast,70,Mild,1,70,Card,Priya,Monsoon,Heavy Rain,False,False
ORD-20240703-5824,2024-07-03,10:26:56,Idli Sambar,Breakfast,80,Medium,2,160,Cash,Sneha,Monsoon,Heavy Rain,False,False
ORD-20240703-6562,2024-07-03,10:45:18,Aloo Paratha,Breakfast,100,Medium,1,100,UPI,Rahul,Monsoon,Heavy Rain,False,False
ORD-20240703-4011,2024-07-03,11:03:40,Upma,Breakfast,70,Mild,4,280,Online,Rahul,Monsoon,Heavy Rain,False,False
ORD-20240703-2679,2024-07-03,11:22:02,Idli Sambar,Breakfast,80,Medium,1,80,Card,Meera,Monsoon,Heavy Rain,False,False
ORD-20240703-1189,2024-07-03,11:40:24,Medu Vada,Breakfast,90,Medium,3,270,Card,Priya,Monsoon,Heavy Rain,False,False
ORD-20240703-6261,2024-07-03,11:58:46,Medu Vada,Breakfast,90,Medium,2,180,Card,Rahul,Monsoon,Heavy Rain,False,False
ORD-20240703-3541,2024-07-03,12:17:08,Tandoori Roti,Breads,40,None,1,40,UPI,Priya,Monsoon,Heavy Rain,False,False
ORD-20240703-5053,2024-07-03,12:35:30,Garlic Naan,Breads,80,Mild,3,240,Card,Raj,Monsoon,Heavy Rain,False,False
ORD-20240703-5734,2024-07-03,12:53:52,Butter Naan,Breads,60,None,1,60,Online,Priya,Monsoon,Heavy Rain,False,False
ORD-20240703-8264,2024-07-03,13:12:14,Dal Makhani,Main Course - Vegetarian,240,Medium,4,960,UPI,Meera,Monsoon,Heavy Rain,False,False
ORD-20240703-4209,2024-07-03,13:30:36,Fish Curry,Main Course - Non-Vegetarian,340,Spicy,4,1360,Card,Meera,Monsoon,Heavy Rain,False,False
ORD-20240703-5078,2024-07-03,13:48:58,Garlic Naan,Breads,80,Mild,3,240,Online,Meera,Monsoon,Heavy Rain,False,False
ORD-20240703-5388,2024-07-03,14:07:20,Kadai Vegetables,Main Course - Vegetarian,220,Spicy,3,660,Online,Suresh,Monsoon,Heavy Rain,False,False
ORD-20240703-1179,2024-07-03,14:25:42,Tandoori Roti,Breads,40,None,2,80,Card,Sneha,Monsoon,Heavy Rain,False,False
ORD-20240703-9502,2024-07-03,14:44:04,Butter Naan,Breads,60,None,1,60,Card,Raj,Monsoon,Heavy Rain,False,False
ORD-20240703-6454,2024-07-03,15:02:26,Garlic Naan,Breads,80,Mild,5,400,Online,Rahul,Monsoon,Heavy Rain,False,False
ORD-20240703-6437,2024-07-03,15:20:48,Paneer Butter Masala,Main Course - Vegetarian,280,Medium,2,560,Card,Suresh,Monsoon,Heavy Rain,False,False
ORD-20240703-8300,2024-07-03,15:39:11,Chicken Biryani,Main Course - Non-Vegetarian,300,Spicy,1,300,Cash,Priya,Monsoon,Heavy Rain,False,False
ORD-20240703-3704,2024-07-03,15:57:33,Fish Curry,Main Course - Non-Vegetarian,340,Spicy,4,1360,Card,Raj,Monsoon,Heavy Rain,False,False
ORD-20240703-4383,2024-07-03,16:15:55,Chicken 65,Starters,290,Spicy,5,1450,UPI,Suresh,Monsoon,Heavy Rain,False,False
ORD-20240703-8734,2024-07-03,16:34:17,Kheer,Desserts,110,None,3,330,Cash,Rahul,Monsoon,Heavy Rain,False,False
ORD-20240703-5365,2024-07-03,16:52:39,Kheer,Desserts,110,None,3,330,Cash,Amit,Monsoon,Heavy Rain,False,False
ORD-20240703-8469,2024-07-03,17:11:01,Kheer,Desserts,110,None,1,110,UPI,Raj,Monsoon,Heavy Rain,False,False
ORD-20240703-6858,2024-07-03,17:29:23,Kheer,Desserts,110,None,3,330,Card,Sneha,Monsoon,Heavy Rain,False,False
ORD-20240703-3734,2024-07-03,17:47:45,Kheer,Desserts,110,None,1,110,Card,Rahul,Monsoon,Heavy Rain,False,False
ORD-20240703-1120,2024-07-03,18:06:07,Kheer,Desserts,110,None,3,330,Card,Priya,Monsoon,Heavy Rain,False,False
ORD-20240703-8831,2024-07-03,18:24:29,Kheer,Desserts,110,None,1,110,Card,Meera,Monsoon,Heavy Rain,False,False
ORD-20240703-3919,2024-07-03,18:42:51,Kheer,Desserts,110,None,2,220,Online,Meera,Monsoon,Heavy Rain,False,False
ORD-20240703-6433,2024-07-03,19:01:13,Fish Curry,Main Course - Non-Vegetarian,340,Spicy,1,340,Card,Suresh,Monsoon,Heavy Rain,False,False
ORD-20240703-4766,2024-07-03,19:19:35,Tandoori Roti,Breads,40,None,2,80,Cash,Suresh,Monsoon,Heavy Rain,False,False
ORD-20240703-7809,2024-07-03,19:37:57,Bhindi Masala,Main Course - Vegetarian,200,Medium,5,1000,UPI,Rahul,Monsoon,Heavy Rain,False,False
ORD-20240703-7459,2024-07-03,19:56:19,Chicken Chettinad,Main Course - Non-Vegetarian,340,Very Spicy,1,340,Cash,Sneha,Monsoon,Heavy Rain,False,False
ORD-20240703-4716,2024-07-03,20:14:41,Garlic Naan,Breads,80,Mild,2,160,Cash,Meera,Monsoon,Heavy Rain,False,False
ORD-20240703-6110,2024-07-03,20:33:03,Fish Curry,Main Course - Non-Vegetarian,340,Spicy,1,340,Cash,Sneha,Monsoon,Heavy Rain,False,False
ORD-20240703-5036,2024-07-03,20:51:25,Paneer Butter Masala,Main Course - Vegetarian,280,Medium,2,560,UPI,Priya,Monsoon,Heavy Rain,False,False
ORD-20240703-4737,2024-07-03,21:09:47,Garlic Naan,Breads,80,Mild,1,80,Cash,Amit,Monsoon,Heavy Rain,False,False
ORD-20240703-4599,2024-07-03,21:28:09,Chicken Biryani,Main Course - Non-Vegetarian,300,Spicy,4,1200,UPI,Sneha,Monsoon,Heavy Rain,False,False
ORD-20240703-7177,2024-07-03,21:46:31,Mutton Rogan Josh,Main Course - Non-Vegetarian,380,Spicy,2,760,Cash,Suresh,Monsoon,Heavy Rain,False,False
ORD-20240703-9724,2024-07-03,22:04:53,Veg Biryani,Main Course - Vegetarian,250,Spicy,2,500,Cash,Priya,Monsoon,Heavy Rain,False,False
ORD-20240703-6683,2024-07-03,22:23:15,Garlic Naan,Breads,80,Mild,3,240,Cash,Sneha,Monsoon,Heavy Rain,False,False
ORD-20240703-4052,2024-07-03,22:41:37,Bhindi Masala,Main Course - Vegetarian,200,Medium,1,200,Cash,Priya,Monsoon,Heavy Rain,False,False
ORD-20240703-1213,2024-07-03,23:00:00,Paneer Butter Masala,Main Course - Vegetarian,280,Medium,2,560,Online,Meera,Monsoon,Heavy Rain,False,False
ORD-20240704-2454,2024-07-04,08:00:00,Chole Bhature,Breakfast,150,Spicy,1,150,Online,Meera,Monsoon,Rainy,False,False
ORD-20240704-9666,2024-07-04,08:18:22,Upma,Breakfast,70,Mild,1,70,UPI,Rahul,Monsoon,Rainy,False,False
ORD-20240704-2296,2024-07-04,08:36:44,Aloo Paratha,Breakfast,100,Medium,2,200,Cash,Priya,Monsoon,Rainy,False,False
ORD-20240704-3706,2024-07-04,08:55:06,Aloo Paratha,Breakfast,100,Medium,1,100,Cash,Suresh,Monsoon,Rainy,False,False
ORD-20240704-8661,2024-07-04,09:13:28,Aloo Paratha,Breakfast,100,Medium,2,200,Cash,Suresh,Monsoon,Rainy,False,False
ORD-20240704-4992,2024-07-04,09:31:50,Medu Vada,Breakfast,90,Medium,1,90,Card,Meera,Monsoon,Rainy,False,False
ORD-20240704-1760,2024-07-04,09:50:12,Medu Vada,Breakfast,90,Medium,1,90,Card,Sneha,Monsoon,Rainy,False,False
ORD-20240704-6085,2024-07-04,10:08:34,Aloo Paratha,Breakfast,100,Medium,3,300,Cash,Priya,Monsoon,Rainy,False,False
ORD-20240704-1888,2024-07-04,10:26:56,Medu Vada,Breakfast,90,Medium,4,360,UPI,Raj,Monsoon,Rainy,False,False
ORD-20240704-2040,2024-07-04,10:45:18,Aloo Paratha,Breakfast,100,Medium,2,200,Card,Suresh,Monsoon,Rainy,False,False
ORD-20240704-9014,2024-07-04,11:03:40,Upma,Breakfast,70,Mild,1,70,UPI,Sneha,Monsoon,Rainy,False,False
ORD-20240704-6334,2024-07-04,11:22:02,Aloo Paratha,Breakfast,100,Medium,8,800,UPI,Priya,Monsoon,Rainy,False,False
ORD-20240704-6847,2024-07-04,11:40:24,Masala Dosa,Breakfast,120,Medium,1,120,UPI,Meera,Monsoon,Rainy,False,False
ORD-20240704-8597,2024-07-04,11:58:46,Aloo Paratha,Breakfast,100,Medium,1,100,Cash,Rahul,Monsoon,Rainy,False,False
ORD-20240704-4104,2024-07-04,12:17:08,Chicken Chettinad,Main Course - Non-Vegetarian,340,Very Spicy,2,680,UPI,Amit,Monsoon,Rainy,False,False
ORD-20240704-4406,2024-07-04,12:35:30,Fish Curry,Main Course - Non-Vegetarian,340,Spicy,1,340,Online,Sneha,Monsoon,Rainy,False,False
ORD-20240704-3440,2024-07-04,12:53:52,Bhindi Masala,Main Course - Vegetarian,200,Medium,1,200,Cash,Priya,Monsoon,Rainy,False,False
ORD-20240704-8769,2024-07-04,13:12:14,Butter Naan,Breads,60,None,3,180,Card,Priya,Monsoon,Rainy,False,False
ORD-20240704-7366,2024-07-04,13:30:36,Butter Chicken,Main Course - Non-Vegetarian,320,Medium,1,320,Card,Priya,Monsoon,Rainy,False,False
ORD-20240704-6038,2024-07-04,13:48:58,Tandoori Roti,Breads,40,None,1,40,Card,Amit,Monsoon,Rainy,False,False
ORD-20240704-4367,2024-07-04,14:07:20,Fish Curry,Main Course - Non-Vegetarian,340,Spicy,1,340,UPI,Amit,Monsoon,Rainy,False,False
ORD-20240704-7372,2024-07-04,14:25:42,Kadai Vegetables,Main Course - Vegetarian,220,Spicy,3,660,Cash,Meera,Monsoon,Rainy,False,False
ORD-20240704-2091,2024-07-04,14:44:04,Dal Makhani,Main Course - Vegetarian,240,Medium,2,480,Cash,Rahul,Monsoon,Rainy,False,False
ORD-20240704-3018,2024-07-04,15:02:26,Kadai Vegetables,Main Course - Vegetarian,220,Spicy,2,440,UPI,Meera,Monsoon,Rainy,False,False
ORD-20240704-4174,2024-07-04,15:20:48,Bhindi Masala,Main Course - Vegetarian,200,Medium,1,200,Card,Raj,Monsoon,Rainy,False,False
ORD-20240704-7111,2024-07-04,15:39:11,Dal Makhani,Main Course - Vegetarian,240,Medium,4,960,Cash,Sneha,Monsoon,Rainy,False,False
ORD-20240704-3266,2024-07-04,15:57:33,Garlic Naan,Breads,80,Mild,1,80,UPI,Sneha,Monsoon,Rainy,False,False
ORD-20240704-7895,2024-07-04,16:15:55,Chicken 65,Starters,290,Spicy,6,1740,Card,Amit,Monsoon,Rainy,False,False
ORD-20240704-6894,2024-07-04,16:34:17,Kheer,Desserts,110,None,2,220,Cash,Meera,Monsoon,Rainy,False,False
ORD-20240704-8124,2024-07-04,16:52:39,Onion Bhaji,Starters,120,Medium,1,120,Card,Amit,Monsoon,Rainy,False,False
ORD-20240704-6872,2024-07-04,17:11:01,Coffee,Beverages,50,None,3,150,Cash,Amit,Monsoon,Rainy,False,False
ORD-20240704-4310,2024-07-04,17:29:23,Chicken 65,Starters,290,Spicy,5,1450,UPI,Raj,Monsoon,Rainy,False,False
ORD-20240704-2502,2024-07-04,17:47:45,Paneer Tikka,Starters,280,Medium,3,840,UPI,Amit,Monsoon,Rainy,False,False
ORD-20240704-7433,2024-07-04,18:06:07,Paneer Tikka,Starters,280,Medium,1,280,Card,Priya,Monsoon,Rainy,False,False
ORD-20240704-7554,2024-07-04,18:24:29,Kheer,Desserts,110,None,3,330,Cash,Raj,Monsoon,Rainy,False,False
ORD-20240704-4802,2024-07-04,18:42:51,Kheer,Desserts,110,None,1,110,Cash,Suresh,Monsoon,Rainy,False,False
ORD-20240704-6208,2024-07-04,19:01:13,Chicken Chettinad,Main Course - Non-Vegetarian,340,Very Spicy,1,340,Cash,Sneha,Monsoon,Rainy,False,False
ORD-20240704-6182,2024-07-04,19:19:35,Veg Biryani,Main Course - Vegetarian,250,Spicy,1,250,Online,Rahul,Monsoon,Rainy,False,False
ORD-20240704-5735,2024-07-04,19:37:57,Dal Makhani,Main Course - Vegetarian,240,Medium,2,480,Cash,Priya,Monsoon,Rainy,False,False
ORD-20240704-2309,2024-07-04,19:56:19,Chicken Biryani,Main Course - Non-Vegetarian,300,Spicy,1,300,Card,Rahul,Monsoon,Rainy,False,False
ORD-20240704-3862,2024-07-04,20:14:41,Tandoori Roti,Breads,40,None,4,160,Card,Sneha,Monsoon,Rainy,False,False
ORD-20240704-4279,2024-07-04,20:33:03,Butter Naan,Breads,60,None,1,60,UPI,Raj,Monsoon,Rainy,False,False
ORD-20240704-9380,2024-07-04,20:51:25,Fish Curry,Main Course - Non-Vegetarian,340,Spicy,5,1700,Card,Meera,Monsoon,Rainy,False,False
ORD-20240704-2697,2024-07-04,21:09:47,Fish Curry,Main Course - Non-Vegetarian,340,Spicy,1,340,Card,Suresh,Monsoon,Rainy,False,False
ORD-20240704-1624,2024-07-04,21:28:09,Butter Naan,Breads,60,None,2,120,Card,Raj,Monsoon,Rainy,False,False
ORD-20240704-8318,2024-07-04,21:46:31,Bhindi Masala,Main Course - Vegetarian,200,Medium,1,200,UPI,Rahul,Monsoon,Rainy,False,False
ORD-20240704-1854,2024-07-04,22:04:53,Kadai Vegetables,Main Course - Vegetarian,220,Spicy,5,1100,Card,Suresh,Monsoon,Rainy,False,False
ORD-20240704-1070,2024-07-04,22:23:15,Kadai Vegetables,Main Course - Vegetarian,220,Spicy,1,220,Cash,Rahul,Monsoon,Rainy,False,False
ORD-20240704-6305,2024-07-04,22:41:37,Chicken Chettinad,Main Course - Non-Vegetarian,340,Very Spicy,2,680,Card,Raj,Monsoon,Rainy,False,False
ORD-20240704-1473,2024-07-04,23:00:00,Garlic Naan,Breads,80,Mild,4,320,Online,Priya,Monsoon,Rainy,False,False
ORD-20240705-7534,2024-07-05,08:00:00,Masala Dosa,Breakfast,120,Medium,1,120,Card,Rahul,Monsoon,Cloudy,False,False
ORD-20240705-9632,2024-07-05,08:18:22,Upma,Breakfast,70,Mild,1,70,UPI,Meera,Monsoon,Cloudy,False,False
ORD-20240705-7200,2024-07-05,08:36:44,Masala Dosa,Breakfast,120,Medium,1,120,UPI,Raj,Monsoon,Cloudy,False,False
ORD-20240705-9092,2024-07-05,08:55:06,Medu Vada,Breakfast,90,Medium,1,90,Online,Suresh,Monsoon,Cloudy,False,False
ORD-20240705-3390,2024-07-05,09:13:28,Chole Bhature,Breakfast,150,Spicy,1,150,Cash,Priya,Monsoon,Cloudy,False,False
ORD-20240705-7288,2024-07-05,09:31:50,Poha,Breakfast,60,Mild,1,60,Online,Suresh,Monsoon,Cloudy,False,False
ORD-20240705-2676,2024-07-05,09:50:12,Masala Dosa,Breakfast,120,Medium,1,120,Card,Raj,Monsoon,Cloudy,False,False
ORD-20240705-7273,2024-07-05,10:08:34,Chole Bhature,Breakfast,150,Spicy,1,150,Card,Sneha,Monsoon,Cloudy,False,False
ORD-20240705-3316,2024-07-05,10:26:56,Poha,Breakfast,60,Mild,2,120,Cash,Sneha,Monsoon,Cloudy,False,False
ORD-20240705-6433,2024-07-05,10:45:18,Poha,Breakfast,60,Mild,1,60,Online,Amit,Monsoon,Cloudy,False,False
ORD-20240705-4374,2024-07-05,11:03:40,Poha,Breakfast,60,Mild,3,180,Online,Raj,Monsoon,Cloudy,False,False
ORD-20240705-9355,2024-07-05,11:22:02,Medu Vada,Breakfast,90,Medium,1,90,Card,Amit,Monsoon,Cloudy,False,False
ORD-20240705-5955,2024-07-05,11:40:24,Idli Sambar,Breakfast,80,Medium,3,240,Card,Suresh,Monsoon,Cloudy,False,False
ORD-20240705-3788,2024-07-05,11:58:46,Poha,Breakfast,60,Mild,4,240,Online,Suresh,Monsoon,Cloudy,False,False
ORD-20240705-4079,2024-07-05,12:17:08,Tandoori Roti,Breads,40,None,5,200,UPI,Amit,Monsoon,Cloudy,False,False
ORD-20240705-2156,2024-07-05,12:35:30,Butter Naan,Breads,60,None,1,60,UPI,Priya,Monsoon,Cloudy,False,False
ORD-20240705-7785,2024-07-05,12:53:52,Butter Naan,Breads,60,None,3,180,Card,Sneha,Monsoon,Cloudy,False,False
ORD-20240705-8070,2024-07-05,13:12:14,Chicken Chettinad,Main Course - Non-Vegetarian,340,Very Spicy,1,340,Card,Sneha,Monsoon,Cloudy,False,False
ORD-20240705-6037,2024-07-05,13:30:36,Butter Naan,Breads,60,None,1,60,Card,Raj,Monsoon,Cloudy,False,False
ORD-20240705-2281,2024-07-05,13:48:58,Bhindi Masala,Main Course - Vegetarian,200,Medium,4,800,UPI,Meera,Monsoon,Cloudy,False,False
ORD-20240705-6582,2024-07-05,14:07:20,Kadai Vegetables,Main Course - Vegetarian,220,Spicy,4,880,Card,Rahul,Monsoon,Cloudy,False,False
ORD-20240705-4522,2024-07-05,14:25:42,Tandoori Roti,Breads,40,None,3,120,UPI,Amit,Monsoon,Cloudy,False,False
ORD-20240705-1886,2024-07-05,14:44:04,Tandoori Roti,Breads,40,None,1,40,Card,Suresh,Monsoon,Cloudy,False,False
ORD-20240705-7401,2024-07-05,15:02:26,Fish Curry,Main Course - Non-Vegetarian,340,Spicy,2,680,Cash,Rahul,Monsoon,Cloudy,False,False
ORD-20240705-3193,2024-07-05,15:20:48,Dal Makhani,Main Course - Vegetarian,240,Medium,1,240,UPI,Sneha,Monsoon,Cloudy,False,False
ORD-20240705-4935,2024-07-05,15:39:11,Dal Makhani,Main Course - Vegetarian,240,Medium,2,480,UPI,Amit,Monsoon,Cloudy,False,False
ORD-20240705-2691,2024-07-05,15:57:33,Fish Curry,Main Course - Non-Vegetarian,340,Spicy,1,340,Cash,Amit,Monsoon,Cloudy,False,False
ORD-20240705-2193,2024-07-05,16:15:55,Kheer,Desserts,110,None,2,220,UPI,Priya,Monsoon,Cloudy,False,False
ORD-20240705-8257,2024-07-05,16:34:17,Onion Bhaji,Starters,120,Medium,3,360,UPI,Meera,Monsoon,Cloudy,False,False
ORD-20240705-3976,2024-07-05,16:52:39,Kheer,Desserts,110,None,3,330,UPI,Rahul,Monsoon,Cloudy,False,False
